id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
51037156,喵疗别苑 套房｜小汤山｜楼顶日式私汤｜撸猫｜烧烤｜台球｜麻将｜卡拉ok｜儿童房等&聚会轰趴派对,251752123,大家,,昌平区,40.18382,116.31645,Entire home/apt,2722,1,0,,,5,362,0,
51037664,喵疗别苑七人房｜小汤山｜高教园｜楼顶日式私汤｜撸猫｜烧烤｜台球｜麻将｜卡拉ok｜儿童房&会议聚会轰趴,251752123,大家,,昌平区,40.18257,116.31589,Entire home/apt,3750,1,0,,,5,358,0,
51038506,喵疗别苑11人房｜昌平小汤山｜楼顶日式私汤｜撸猫｜烧烤｜台球｜麻将｜卡拉ok｜儿童房等&聚会轰趴溜娃,251752123,大家,,昌平区,40.18242,116.318,Entire home/apt,4524,1,0,,,5,363,0,
51038947,喵疗别苑 白天轰趴不过夜｜昌平小汤山｜楼顶日式私汤｜撸猫｜烧烤｜台球｜麻将｜卡拉ok｜儿童房等,251752123,大家,,昌平区,40.18409,116.31811,Entire home/apt,1559,1,0,,,5,356,0,
51049184,【江米洞の心境】桃林深处的整栋日式现代民宿,413037200,小境,,平谷区 / Pinggu,40.26394,117.01263,Entire home/apt,3451,1,4,2021-10-04,0.76,1,90,4,
51049238,十渡秋水人家小院整租（蹦极跳台对面）,413034977,喜,,房山区,39.63174,115.59303,Entire home/apt,1600,1,0,,,1,338,0,
51053666,【皇家荷苑●水色】魔法袍互动魔法棒租赁&环球影城免费接送&免费早餐&宵夜趴&独立卫生间&千兆网络,413075006,皇家荷苑,,通州区 / Tongzhou,39.855988,116.706451,Private room,343,1,1,2021-08-16,0.23,17,270,1,
51061342,易兴山居—和院，五室露台私汤独院,394775707,易兴山居,,延庆县 / Yanqing,40.68729,116.463875,Entire home/apt,5513,1,0,,,2,355,0,
51070842,"【桃李北门】怀柔5居网球场私密整院｜小
泳池大草坪麻将机｜聚会轰趴团建｜雁栖湖青龙峡红螺寺",378925384,醉懒轻奢民宿,,怀柔区 / Huairou,40.36055,116.70592,Entire home/apt,2944,1,1,2021-07-28,0.20,6,0,1,
51079516,【皇家荷苑●观荷】魔法袍互动魔法棒租赁&环球影城免费接送&投影&独立卫生间&免费早餐&宵夜趴/团建,413075006,皇家荷苑,,通州区 / Tongzhou,39.855988,116.706451,Private room,196,1,4,2021-12-06,0.94,17,360,4,
51080693,门头沟清水镇百花山/灵山/妙峰山/Beauty House浪漫木屋轻奢双人大套房,301605973,Monica-莫妮卡,,门头沟区 / Mentougou,39.987717,115.578072,Entire home/apt,755,1,2,2021-10-23,0.74,3,363,2,
51091490,古朴简约 古崖居/奥伦达部落/聚会/交通方便/亲子出行/情侣,413406259,红亮,,延庆县 / Yanqing,40.45084,115.795,Entire home/apt,248,1,0,,,2,89,0,
51091889,古崖居/原乡美利坚/奥伦达部落古朴小院,413406259,红亮,,延庆县 / Yanqing,40.46388,115.77618,Entire home/apt,248,1,2,2021-09-21,0.62,2,89,2,
51092746,（月租优惠）二环内市中心双地铁步行可达协和同仁北京医院天坛近南锣双大床四人入住可做饭,386447508,栖梦小院,,东城区,39.921452,116.421638,Private room,448,1,2,2021-11-08,0.74,10,350,2,
51092899,民国主题民宿 雁栖湖/红螺寺/慕田峪/长城/纳趣主题民宿 露台烧烤 泳池 旗袍换装拍照,392343679,小虾米~,,怀柔区 / Huairou,40.443043,116.581848,Private room,598,1,0,,,4,17,0,
51097001,慢漫时光，长城脚下的田园小院！,268867959,彩虹,,延庆县 / Yanqing,40.35392,115.93116,Entire home/apt,3488,1,0,,,1,365,0,
51101302,绿氧空间古北水镇二道河小院,250241366,琼兰,,密云县 / Miyun,40.568748,117.18119,Entire home/apt,3200,1,2,2021-10-03,0.44,12,362,2,
51101797,竹简 · 清水渡壹号I恒温泳池I黄花城水长城I滑梯蹦床I露台烧烤IKTVI台球丨团建轰趴 家庭亲子,297773300,竹简民宿,,怀柔区 / Huairou,40.378731,116.43222,Entire home/apt,4980,1,0,,,14,362,0,
51117996,整租延庆吾院儿·楠舍近八达岭长城野鸭湖世园会野生动物园/loft/可做饭烧烤麻将ktv台球投影团建,85447442,民宿小主,,延庆县 / Yanqing,40.352837,115.981071,Entire home/apt,2585,1,1,2021-08-21,0.24,9,359,1,
51120577,麓无事别墅美宿、长城山脚下的整栋别墅、无遮挡山景、可烧烤唱k麻将、可做饭、聚会团建,400829667,麓无事咖啡民宿,,延庆县 / Yanqing,40.35392,115.93116,Entire home/apt,3614,1,1,2021-09-21,0.32,3,363,1,
51131053,怀柔雁栖湖 青龙峡 怀北滑雪场团建轰趴 家庭聚会 休闲度假  棋牌儿童乐园BBQ 整租5室7卫,134039029,Antony,,怀柔区 / Huairou,40.43845,116.67553,Entire home/apt,1876,1,2,2021-08-05,0.39,1,359,2,
51136185,【花筑】延庆妫河漂流|永宁古城|团建轰趴|室外泳池|KTV|亲子玩具|天文望远镜|造梦空间别墅整租,413247478,陈微,,延庆县 / Yanqing,40.51742,116.16177,Entire home/apt,3063,1,4,2021-10-02,0.82,4,357,4,
51138369,延庆【喜出望外】河畔小院/独立室内私汤/亲子亲宠民宿/好友轰趴/冬季泡澡/火锅烧烤/龙庆峡冰灯,27511961,Luming,,延庆县 / Yanqing,40.48777,116.09903,Entire home/apt,2614,1,18,2021-12-23,3.53,1,359,18,
51151870,【余生小院】跨年春节/地暖开启/近古北水镇/夜观长城/烧烤/火锅/麻将/桌游/干净温馨私密小院,392342778,崔哥,,密云县 / Miyun,40.631405,117.253975,Entire home/apt,2030,1,7,2021-10-10,1.43,1,83,7,
51153619,北京原驻客栈,126602952,博宇,,怀柔区 / Huairou,40.43523,116.536446,Private room,4966,1,0,,,1,336,0,
51154119,涵香满院精品民宿,413993965,春艳,,延庆县 / Yanqing,40.509876,116.039688,Entire home/apt,5800,1,0,,,1,364,0,
51154712,"兰羽．全天地暖*4居轻奢独院．无边恒温私汤泳池．步行可到青龙
峡．院内剧本杀．怀柔大水峪雁栖湖红螺寺",378925384,醉懒轻奢民宿,,怀柔区 / Huairou,40.44846,116.7007,Entire home/apt,4844,1,1,2021-07-27,0.20,6,349,1,
51160015,映山小院  拾遇而安 在百年古树下您的一隅宁静｜大客厅｜山景房｜临水长城｜团建亲子｜露天烧烤｜KTV灯光庭院,123692787,刘,,怀柔区 / Huairou,40.34878,116.41087,Entire home/apt,4880,1,0,,,1,335,0,
51161233,怀柔区I竹简 · 竹林小筑I神堂峪I雁栖湖I青龙峡I红螺寺I泳池I星空房I户外烧烤I观景露台I山景,297773300,竹简民宿,,怀柔区 / Huairou,40.428581,116.63501,Entire home/apt,5084,1,0,,,14,363,0,
51163688,小树林农家院整套整租 位于十渡中心拒马乐园蹦极台附近3分钟就到 有炒菜 烧烤 投影 麻将 观景阳台,414074988,北京十渡小树林,,房山区,39.631741,115.593025,Entire home/apt,2888,1,2,2021-10-16,0.71,1,283,2,
51163895,拾欢美宿  别墅整租 （露台观景区域、蹦极对面）,414041389,拾欢美宿,,房山区,39.63259,115.59053,Entire home/apt,5139,1,1,2021-10-03,0.36,6,365,1,
51175418,蹦极对面，拾欢美宿（一层三居室整租）,414041389,拾欢美宿,,房山区,39.63308,115.59117,Entire home/apt,1396,1,0,,,6,272,0,
51175714,清孔雀/嗨乐园（邻山小镇8号院）/泳池滑梯露台玻璃栈道烧烤KTV,233579555,清孔雀,,延庆县 / Yanqing,40.4518,116.11344,Entire home/apt,4570,1,1,2021-08-06,0.21,14,360,1,
51178845,南窖乡水峪民俗文化村大西沟雅布伦精品民宿5902号2室1厅1卫,414200116,淼,,房山区,39.784279,115.825554,Private room,885,1,0,,,3,0,0,
51179875,南窖乡水峪民俗文化村大西沟雅布伦精品民宿5901号1室1厅1卫,414200116,淼,,房山区,39.784279,115.825554,Private room,585,1,0,,,3,0,0,
51180033,南窖乡水峪民俗文化村大西沟雅布伦精品民宿62号院1室1厅1卫,414200116,淼,,房山区,39.784279,115.825554,Private room,685,1,0,,,3,0,0,
51181370,北京温馨酒店_房间1/坐落于前门大栅栏/天安门广场近在咫尺/步行看升旗,183101443,蒋姐,,东城区,39.89929,116.39486,Private room,188,30,0,,,10,63,0,
51181737,北京温馨四合院酒店_房间2/坐落于前门大栅栏/天安门广场近在咫尺/步行看升旗,183101443,蒋姐,,东城区,39.89897,116.39253,Private room,228,30,0,,,10,115,0,
51181740,北京温馨四合院酒店_房间3/坐落于前门大栅栏/天安门广场近在咫尺/步行看升旗,183101443,蒋姐,,东城区,39.89876,116.3927,Private room,199,30,0,,,10,127,0,
51181743,北京温馨四合院酒店_房间4/坐落于前门大栅栏/天安门广场近在咫尺/步行看升旗,183101443,蒋姐,,东城区,39.89908,116.39461,Private room,268,30,0,,,10,90,0,
51181745,北京温馨酒店_房间5/坐落于前门大栅栏/天安门广场近在咫尺/步行看升旗,183101443,蒋姐,,东城区,39.8974,116.39475,Private room,328,30,0,,,10,98,0,
51181750,北京温馨四合院酒店_房间6/坐落于前门大栅栏/天安门广场近在咫尺/步行看升旗,183101443,蒋姐,,东城区,39.89898,116.39274,Private room,238,30,0,,,10,90,0,
51181753,北京温馨酒店_房间7/坐落于前门大栅栏/天安门广场近在咫尺/步行看升旗,183101443,蒋姐,,东城区,39.89737,116.39418,Private room,228,30,0,,,10,89,0,
51181758,北京温馨酒店_房间8/坐落于前门大栅栏/天安门广场近在咫尺/步行看升旗,183101443,蒋姐,,东城区,39.8979,116.39261,Private room,199,30,0,,,10,281,0,
51181761,北京温馨酒店_房间9/坐落于前门大栅栏/天安门广场近在咫尺/步行看升旗,183101443,蒋姐,,东城区,39.89941,116.39333,Private room,258,30,0,,,10,365,0,
51181765,北京温馨酒店_房间10/坐落于前门大栅栏/天安门广场近在咫尺/步行看升旗,183101443,蒋姐,,东城区,39.89898,116.39461,Private room,228,30,0,,,10,90,0,
51199572,【皇家荷苑●拾光】&环球影城免费接送&魔法袍互动魔法棒租赁&免费早餐&独立卫生间&千兆网络&宵夜趴,413075006,皇家荷苑,,通州区 / Tongzhou,39.855988,116.706451,Private room,191,1,2,2021-10-25,0.39,17,364,2,
51200142,【长城脚下的宿颜小院】  近八达岭长城野生动物园玉渡山龙庆峡野鸭湖,145753396,首文,,延庆县 / Yanqing,40.38923,115.97688,Entire home/apt,6086,1,1,2021-08-10,0.22,10,365,1,
51203059,【皇家荷苑●无舍】魔法袍互动魔法棒租赁&环球影城免费接送&免费早餐&宵夜趴&独立卫生间&千兆网络,413075006,皇家荷苑,,通州区 / Tongzhou,39.855988,116.706451,Private room,161,1,8,2021-12-09,2.02,17,357,8,
51204686,一念私汤民宿（经典四合院双人间 ）八达岭长城 野生动物园 玉渡山 野鸭湖 冬奥会,248846069,正帆,,延庆县 / Yanqing,40.365742,115.989899,Private room,613,1,8,2021-09-26,1.76,7,179,8,
51204834,一念私汤民宿（八达岭长城脚下四合院私汤大套房4人间）八达岭长城 野生动物园 玉渡山 冬奥会 野鸭湖,248846069,正帆,,延庆县 / Yanqing,40.365734,115.989914,Private room,623,1,1,2021-07-30,0.20,7,178,1,
51206435,『皇家荷苑●朴宿 』环球影城免费接送&魔法袍互动魔法棒租赁&免费早餐&独立卫生间&宵夜趴&团建,413075006,皇家荷苑,,通州区 / Tongzhou,39.855988,116.706451,Private room,161,1,6,2021-12-11,1.46,17,355,6,
51208043,【皇家荷苑●归心】魔法袍互动魔法棒租赁#环球影城免费接送#免费早餐#独立卫生间#宵夜趴#投影&团建,413075006,皇家荷苑,,通州区 / Tongzhou,39.855988,116.706451,Private room,152,1,11,2021-12-19,2.70,17,354,11,
51208492,【皇家荷苑●山舍】魔法袍互动魔法棒租赁&环球影城免费接送&免费早餐&独立卫生间&千兆网络&宵夜趴,413075006,皇家荷苑,,通州区 / Tongzhou,39.855988,116.706451,Private room,194,1,0,,,17,362,0,
51218247,【皇家荷苑●西坡】魔法袍互动魔法棒租赁 /环球影城免费接送 /免费早餐/宵夜趴/独立卫生间/千兆网络,413075006,皇家荷苑,,通州区 / Tongzhou,39.85599,116.70645,Private room,343,1,3,2021-10-28,1.11,17,365,3,
51218533,【皇家荷苑●云七】魔法袍互动魔法棒租赁/环球影城免费接送/免费早餐/宵夜趴/独立卫生间/千兆网络,413075006,皇家荷苑,,通州区 / Tongzhou,39.855988,116.706451,Private room,156,1,0,,,17,362,0,
51218699,一念私汤民宿（经典中式四合院整院）地暖开放-八达岭长城 野生动物园 玉渡山 野鸭湖 冬奥会,248846069,正帆,,延庆县 / Yanqing,40.365017,115.994659,Entire home/apt,7056,1,1,2021-08-21,0.24,7,96,1,
51219268,【花筑】延庆妫河漂流|永宁古城|团建轰趴|室外泳池|KTV|亲子玩具|天文望远镜|造梦空间田园大床房,413247478,陈微,,延庆县 / Yanqing,40.5187,116.1617,Private room,2421,1,0,,,4,359,0,
51219313,环影时光超豪华私人会所-限时特价KTV-麻将-烧烤-巨幕电影-家庭聚会-近环球影城,414628975,认证手机用户8610,,通州区 / Tongzhou,39.860317,116.709595,Entire home/apt,3455,1,3,2021-12-23,1.29,5,355,3,
51219423,一念私汤民宿（中式四合院配房4人大套间）-地暖开放-八达岭长城 野生动物园 玉渡山 冬奥会 野鸭湖,248846069,正帆,,延庆县 / Yanqing,40.365734,115.989906,Private room,512,1,1,2021-07-30,0.20,7,90,1,
51219480,【皇家荷苑●南溪】魔法袍互动魔法棒租赁#投影#环球影城免费接送#免费早餐#独立卫生间#宵夜趴#团建,413075006,皇家荷苑,,通州区 / Tongzhou,39.855988,116.706451,Private room,196,1,1,2021-08-17,0.23,17,364,1,
51219598,【花筑】延庆妫河漂流|永宁古城|团建轰趴|室外泳池|KTV|亲子玩具|天文望远镜|造梦空间舒适大床房,413247478,陈微,,延庆县 / Yanqing,40.51946,116.16192,Private room,2448,1,0,,,4,364,0,
51219703,【花筑】延庆妫河漂流|永宁古城|团建轰趴|室外泳池|KTV|亲子玩具|天文望远镜|造梦空间榻榻米通铺,413247478,陈微,,延庆县 / Yanqing,40.518845,116.162895,Private room,2488,1,0,,,4,362,0,
51220780,【皇家荷苑●时雨】魔法袍互动魔法棒租赁/环球影城免费接送/免费早餐/宵夜趴/独立卫生间/千兆网络,413075006,皇家荷苑,,通州区 / Tongzhou,39.85599,116.70645,Private room,152,1,6,2021-12-16,1.91,17,363,6,
51221044,【皇家荷苑●水尚】魔法袍互动魔法棒租赁/环球影城免费接送/免费早餐/宵夜趴/独立卫生间/团建千兆网络,413075006,皇家荷苑,,通州区 / Tongzhou,39.85599,116.70645,Private room,200,1,0,,,17,364,0,
51221310,【皇家荷苑●凡尘】魔法袍互动魔法棒租赁/环球影城免费接送/免费早餐/宵夜趴/团建/独立卫生间,413075006,皇家荷苑,,通州区 / Tongzhou,39.855988,116.706451,Private room,147,1,0,,,17,364,0,
51221468,【皇家荷苑●隐庐】魔法袍互动魔法棒租赁&环球影城免费接送&免费早餐&宵夜趴&独立卫生间&千兆网络,413075006,皇家荷苑,,通州区 / Tongzhou,39.855988,116.706451,Private room,144,1,1,2021-12-08,1,17,364,1,
51225400,一念私汤民宿（中式四合院房大通炕4人大套）/地暖开放/八达岭长城 野生动物园 玉渡山 冬奥会 野鸭湖,248846069,正帆,,延庆县 / Yanqing,40.365017,115.994659,Private room,512,1,1,2021-07-28,0.20,7,90,1,
51227288,密云暮云二号院/古北水镇/司马台长城/雾灵山/仙居谷/人间花海/亲子游/可露天烧烤/麻将,414670347,小冯,,密云县 / Miyun,40.630116,117.252998,Entire home/apt,1816,1,1,2021-12-05,1,2,360,1,
51236096,亲子小院、烧烤轰趴。金水湖、银狐洞、白草畔、红井路、十渡交汇处，霞云岭108国道，云岭乡居。,414410571,云岭小筑,,房山区,39.7715,115.78143,Entire home/apt,1413,1,1,2021-08-08,0.22,1,326,1,
51236210,那家雅筑民宿小院，世博园，玉渡山，龙庆峡古崖居，野鸭湖附近景区，,235434574,娜,,延庆县 / Yanqing,40.455345,115.848938,Entire home/apt,1500,1,3,2021-10-30,0.68,1,179,3,
51236297,蹦极对面，拾欢美宿（二层四室一厅四卫）整租,414041389,拾欢美宿,,房山区,39.63263,115.59029,Entire home/apt,1889,1,0,,,6,279,0,
51236900,上安小院～～,246506144,思琪,,密云县 / Miyun,40.50562,117.0795,Entire home/apt,2988,2,8,2021-10-06,1.74,1,90,8,
51238000,北京小院民宿2号房间 黑龙潭 清凉谷 天门山,138270841,钱,,密云县 / Miyun,40.61623,116.802,Private room,520,1,1,2021-08-13,0.22,3,326,1,
51238203,慧田•时光立方民宿 泳池别墅 ktv天台烧烤 观山悦景 玉渡山 龙庆峡 野鸭湖 四季花海,414702689,认证手机用户7963,,延庆县 / Yanqing,40.507107,115.930138,Entire home/apt,5637,1,1,2021-08-24,0.24,1,90,1,
51239816,京郊~民宿 平谷金海湖 喨玥居精品民宿 团建 聚会 烧烤,414836473,喨玥居,,平谷区 / Pinggu,40.18556,117.34219,Entire home/apt,3505,1,2,2021-10-22,0.73,1,90,2,
51242593,轻云谷002号紫色帐篷,184695801,Senya,,密云县 / Miyun,40.590458,116.923615,Entire home/apt,1078,1,2,2021-08-14,0.45,10,267,2,
51243364,怀柔民宿I竹简 · 好渔好梦I红螺寺I慕田峪长城I雁栖湖I泳池I有餐厅I户外烧烤I麻将机I观景露台,297773300,竹简民宿,,怀柔区 / Huairou,40.36816,116.665276,Entire home/apt,2160,1,2,2021-12-11,0.73,14,354,2,
51243739,金海湖张家礼民宿,414873136,认证手机用户3369,,平谷区 / Pinggu,40.0929,116.98751,Entire home/apt,2804,1,0,,,2,364,0,
51252870,北巷七号民宿别墅一层出租带小院，可烧烤，距离景区特别近,398841127,北巷七号民宿,,平谷区 / Pinggu,40.175503,117.340378,Entire home/apt,1143,1,0,,,2,362,0,
51256156,黄花城水长城/建筑师自宅/东南亚阁楼大大床房/烧烤&土灶&switch&麻将机&ktv,91594546,三良家SunlandHome,,怀柔区 / Huairou,40.436474,116.331757,Private room,2038,1,0,,,5,359,0,
51261049,星野十三宿（全屋地暖，可火锅，可拍摄，环球影城影音室，超大豪华浴缸，独立庭院可烧烤提供烤炉，麻将机）,136495629,唐,,通州区 / Tongzhou,39.86005,116.70773,Entire home/apt,1808,1,16,2021-12-21,5.00,1,358,16,
51261663,大愉海棠·长城脚下整套别墅 娱乐设备齐全,141871057,大愉海棠民宿,,延庆县 / Yanqing,40.354107,115.98439,Entire home/apt,4602,1,2,2021-08-21,0.45,3,365,2,
51261676,大愉海棠民宿 近八达岭长城 动物园 滑雪场,141871057,大愉海棠民宿,,延庆县 / Yanqing,40.35476206860545,115.98372129439554,Entire home/apt,3457,1,0,,,3,365,0,
51262691,芊禾小筑.超大观景露台.烧烤.K歌.麻将.轰趴、团建、聚会.近红螺寺、雁栖湖、慕田峪长城,413903789,认证手机用户6086,,怀柔区 / Huairou,40.36688,116.62476,Entire home/apt,2593,1,0,,,1,360,0,
51272392,小隐于野-山脊上的白房子,411373954,杜金鹤,,房山区,39.605991,115.791809,Private room,3161,1,0,,,1,39,0,
51272452,【拾光·北京邂逅】地铁边Loft双卫住8人，近天安门故宫，近协和儿研所，直达前门大栅栏欢乐谷环球影城,380746821,拾光里·in The Light,,朝阳区 / Chaoyang,39.892101,116.469666,Entire home/apt,702,1,5,2021-12-07,1.26,3,351,5,
